TIME,GEO,ANIMALS,MONTH,UNIT,Value,Flag and Footnotes
2018,European Union - 15 countries (1995-2004),"Bovine animals, 1 year",December,Thousand head (animals),15135.77,p
2018,Belgium,Live bovine animals,December,Thousand head (animals),2398.09,
2018,Belgium,"Bovine animals, less than 1 year",December,Thousand head (animals),723.99,
2018,Belgium,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),170.36,
2018,Belgium,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),553.63,
2018,Belgium,"Bovine animals, 1 year",December,Thousand head (animals),464.36,
2018,Bulgaria,Live bovine animals,December,Thousand head (animals),542.24,p
2018,Bulgaria,"Bovine animals, less than 1 year",December,Thousand head (animals),108.15,p
2018,Bulgaria,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),24.98,p
2018,Bulgaria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),83.17,p
2018,Bulgaria,"Bovine animals, 1 year",December,Thousand head (animals),58.74,p
2018,Czechia,Live bovine animals,December,Thousand head (animals),1365.24,
2018,Czechia,"Bovine animals, less than 1 year",December,Thousand head (animals),403.62,
2018,Czechia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),0.96,
2018,Czechia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),402.67,
2018,Czechia,"Bovine animals, 1 year",December,Thousand head (animals),304.27,
2018,Denmark,Live bovine animals,December,Thousand head (animals),1530,
2018,Denmark,"Bovine animals, less than 1 year",December,Thousand head (animals),534,
2018,Denmark,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),268,
2018,Denmark,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),266,
2018,Denmark,"Bovine animals, 1 year",December,Thousand head (animals),284,
2018,Germany (until 1990 former territory of the FRG),Live bovine animals,December,Thousand head (animals),11949.09,
2018,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year",December,Thousand head (animals),3583.69,
2018,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),208.78,
2018,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),3374.91,
2018,Germany (until 1990 former territory of the FRG),"Bovine animals, 1 year",December,Thousand head (animals),2829.08,
2018,Estonia,Live bovine animals,December,Thousand head (animals),255.1,
2018,Estonia,"Bovine animals, less than 1 year",December,Thousand head (animals),70.2,
2018,Estonia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),3.3,
2018,Estonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),66.9,
2018,Estonia,"Bovine animals, 1 year",December,Thousand head (animals),49,
2018,Ireland,Live bovine animals,December,Thousand head (animals),6593.49,
2018,Ireland,"Bovine animals, less than 1 year",December,Thousand head (animals),1999.88,
2018,Ireland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),19.4,
2018,Ireland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),1980.48,
2018,Ireland,"Bovine animals, 1 year",December,Thousand head (animals),1789.68,
2018,Greece,Live bovine animals,December,Thousand head (animals),555,p
2018,Greece,"Bovine animals, less than 1 year",December,Thousand head (animals),150,p
2018,Greece,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),46,p
2018,Greece,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),104,p
2018,Greece,"Bovine animals, 1 year",December,Thousand head (animals),102,p
2018,Spain,Live bovine animals,December,Thousand head (animals),6510.59,p
2018,Spain,"Bovine animals, less than 1 year",December,Thousand head (animals),2494.13,p
2018,Spain,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),1862.27,p
2018,Spain,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),631.86,p
2018,Spain,"Bovine animals, 1 year",December,Thousand head (animals),846.72,p
2018,France,Live bovine animals,December,Thousand head (animals),18563.23,p
2018,France,"Bovine animals, less than 1 year",December,Thousand head (animals),5231.79,p
2018,France,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),612.24,e
2018,France,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),4619.55,e
2018,France,"Bovine animals, 1 year",December,Thousand head (animals),3179.8,p
2018,Croatia,Live bovine animals,December,Thousand head (animals),414,p
2018,Croatia,"Bovine animals, less than 1 year",December,Thousand head (animals),153,p
2018,Croatia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),19,p
2018,Croatia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),134,p
2018,Croatia,"Bovine animals, 1 year",December,Thousand head (animals),96,p
2018,Italy,Live bovine animals,December,Thousand head (animals),6311.16,
2018,Italy,"Bovine animals, less than 1 year",December,Thousand head (animals),1702.76,
2018,Italy,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),980.51,
2018,Italy,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),722.25,
2018,Italy,"Bovine animals, 1 year",December,Thousand head (animals),1537.6,
2018,Cyprus,Live bovine animals,December,Thousand head (animals),70.86,
2018,Cyprus,"Bovine animals, less than 1 year",December,Thousand head (animals),23.79,
2018,Cyprus,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),10.6,
2018,Cyprus,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),13.33,
2018,Cyprus,"Bovine animals, 1 year",December,Thousand head (animals),12.18,
2018,Latvia,Live bovine animals,December,Thousand head (animals),395.33,p
2018,Latvia,"Bovine animals, less than 1 year",December,Thousand head (animals),105.9,p
2018,Latvia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),51.36,p
2018,Latvia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),54.55,p
2018,Latvia,"Bovine animals, 1 year",December,Thousand head (animals),64.9,p
2018,Lithuania,Live bovine animals,December,Thousand head (animals),653.5,p
2018,Lithuania,"Bovine animals, less than 1 year",December,Thousand head (animals),172.9,p
2018,Lithuania,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),64.8,p
2018,Lithuania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),108.1,p
2018,Lithuania,"Bovine animals, 1 year",December,Thousand head (animals),133,p
2018,Luxembourg,Live bovine animals,December,Thousand head (animals),194.39,
2018,Luxembourg,"Bovine animals, less than 1 year",December,Thousand head (animals),50.17,
2018,Luxembourg,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),4.91,
2018,Luxembourg,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),45.26,
2018,Luxembourg,"Bovine animals, 1 year",December,Thousand head (animals),41.6,
2018,Hungary,Live bovine animals,December,Thousand head (animals),885,
2018,Hungary,"Bovine animals, less than 1 year",December,Thousand head (animals),251,
2018,Hungary,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),72,
2018,Hungary,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),179,
2018,Hungary,"Bovine animals, 1 year",December,Thousand head (animals),182,
2018,Malta,Live bovine animals,December,Thousand head (animals),14.12,
2018,Malta,"Bovine animals, less than 1 year",December,Thousand head (animals),4.25,
2018,Malta,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),0,
2018,Malta,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),4.25,
2018,Malta,"Bovine animals, 1 year",December,Thousand head (animals),2.9,
2018,Netherlands,Live bovine animals,December,Thousand head (animals),3690,
2018,Netherlands,"Bovine animals, less than 1 year",December,Thousand head (animals),1510,
2018,Netherlands,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),1056,
2018,Netherlands,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),454,
2018,Netherlands,"Bovine animals, 1 year",December,Thousand head (animals),465,
2018,Austria,Live bovine animals,December,Thousand head (animals),1912.81,
2018,Austria,"Bovine animals, less than 1 year",December,Thousand head (animals),618.22,
2018,Austria,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),154.93,
2018,Austria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),463.29,
2018,Austria,"Bovine animals, 1 year",December,Thousand head (animals),428.38,
2018,Poland,Live bovine animals,December,Thousand head (animals),6183.3,p
2018,Poland,"Bovine animals, less than 1 year",December,Thousand head (animals),1709.4,p
2018,Poland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),86.2,p
2018,Poland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),1623.3,p
2018,Poland,"Bovine animals, 1 year",December,Thousand head (animals),1731.7,p
2018,Portugal,Live bovine animals,December,Thousand head (animals),1632.42,p
2018,Portugal,"Bovine animals, less than 1 year",December,Thousand head (animals),497.06,p
2018,Portugal,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),111.13,p
2018,Portugal,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),385.92,p
2018,Portugal,"Bovine animals, 1 year",December,Thousand head (animals),235.93,p
2018,Romania,Live bovine animals,December,Thousand head (animals),2001.8,p
2018,Romania,"Bovine animals, less than 1 year",December,Thousand head (animals),431.1,p
2018,Romania,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),127.8,p
2018,Romania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),303.3,p
2018,Romania,"Bovine animals, 1 year",December,Thousand head (animals),247.2,p
2018,Slovenia,Live bovine animals,December,Thousand head (animals),476.81,
2018,Slovenia,"Bovine animals, less than 1 year",December,Thousand head (animals),153.2,
2018,Slovenia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),12.28,
2018,Slovenia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),140.92,
2018,Slovenia,"Bovine animals, 1 year",December,Thousand head (animals),127.76,
2018,Slovakia,Live bovine animals,December,Thousand head (animals),440.15,p
2018,Slovakia,"Bovine animals, less than 1 year",December,Thousand head (animals),123.43,p
2018,Slovakia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),19.47,p
2018,Slovakia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),103.96,p
2018,Slovakia,"Bovine animals, 1 year",December,Thousand head (animals),83.19,p
2018,Finland,Live bovine animals,December,Thousand head (animals),859.38,
2018,Finland,"Bovine animals, less than 1 year",December,Thousand head (animals),295.76,
2018,Finland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),2.66,
2018,Finland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),293.1,
2018,Finland,"Bovine animals, 1 year",December,Thousand head (animals),209.69,
2018,Sweden,Live bovine animals,December,Thousand head (animals),1435.45,
2018,Sweden,"Bovine animals, less than 1 year",December,Thousand head (animals),467.52,
2018,Sweden,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),21.95,
2018,Sweden,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),445.57,
2018,Sweden,"Bovine animals, 1 year",December,Thousand head (animals),342.92,
2018,United Kingdom,Live bovine animals,December,Thousand head (animals),9676,p
2018,United Kingdom,"Bovine animals, less than 1 year",December,Thousand head (animals),2925,p
2018,United Kingdom,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),27,p
